Wavelength,Excitation,Emission
718,0,8.507584089
719,0,8.238052638
720,0,8.129376806
721,0,7.820714078
722,0,7.529444612
723,0,7.420768779
724,0,7.055595758
725,0,6.916492402
726,0,6.75129203
727,0,6.325263962
728,0,5.873138878
729,0,5.894876894
730,0,5.638393951
731,0,5.529718118
732,0,5.234103898
733,0,4.938489678
734,0,4.621137442
735,0,4.50810261
736,0,4.486364595
737,0,4.008170987
738,0,3.986432971
739,0,3.777770814
740,0,3.642997966
741,0,3.477811839
742,0,3.295218206
743,0,2.999603986
744,0,2.947438447
745,0,2.86050063
746,0,2.573575918
747,0,2.530099887
748,0,2.36491376
749,0,2.386651776
750,0,2.147547849
751,0,2.238844666
752,0,1.938871447
753,0,1.938871447
754,0,1.821506105
755,0,1.630222964
756,0,1.669354241
757,0,1.634567718
758,0,1.569353672
759,0,1.521547131
760,0,1.473726346
761,0,1.291135562
762,0,1.212884404
763,0,1.204190622
764,0,1.273746574
765,0,1.117245682
766,0,1.099856694
767,0,0.98682756
768,0,0.991175163
769,0,1.060731115
770,0,1.04768973
771,0,0.869452248
772,0,0.886841236
773,0,0.886841236
774,0,0.812937681
775,0,0.895535017
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
797,0,0
798,0,0
799,0,0
800,0,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
830,0,0
831,0,0
832,0,0
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0,0
851,0,0
852,0,0
853,0,0
854,0,0
855,0,0
856,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
