Wavelength,Excitation,Emission
556,6.816768147,0
557,7.061020241,0
558,7.316279123,0
559,7.45868244,0
560,7.684790896,0
561,7.997885469,0
562,8.036084008,0
563,8.333082609,0
564,8.648608384,0
565,8.861047511,0
566,8.934440396,0
567,9.221956467,0
568,9.590905813,0
569,9.919851466,0
570,10.23817007,0
571,10.64970741,0
572,11.11323002,0
573,11.59026052,0
574,12.02875815,0
575,12.48989972,0
576,12.96854899,0
577,13.52106665,0
578,14.18725632,0
579,14.91720988,0
580,15.50614299,0
581,16.09709217,0
582,17.08076758,0
583,17.75690893,0
584,18.6437721,0
585,19.28227416,0
586,20.36357881,0
587,21.2129105,0
588,22.08391275,0
589,22.99073984,0
590,24.00092581,0
591,24.68159905,0
592,25.58028119,0
593,26.2576012,0
594,27.109522,0
595,27.76374519,0
596,28.47940256,0
597,29.13430088,0
598,29.72516514,0
599,30.23232558,0
600,30.52295985,0
601,30.84954172,0
602,31.31633746,0
603,31.45997482,0
604,31.89654846,0
605,31.89310185,0
606,31.89437354,0
607,31.91447641,0
608,32.35316011,0
609,32.38420597,0
610,32.5154217,0
611,32.76851036,0
612,32.47055374,0
613,32.88845424,0
614,33.0072532,0
615,33.34367175,0
616,33.47443054,0
617,34.26542076,0
618,34.7476994,0
619,35.62704273,0
620,36.62007874,0
621,37.60034733,0
622,38.50904704,0
623,39.8923946,0
624,41.5543651,0
625,42.70176568,0
626,44.42348059,0
627,46.71859939,0
628,49.14671345,0
629,51.22993003,0
630,54.03071797,2.145717303
631,56.66181761,2.349090764
632,59.16806498,2.722215648
633,62.01506188,3.14247569
634,65.00948697,3.686816426
635,67.8039267,4.264558167
636,70.51513344,4.977712021
637,73.64252024,5.809035636
638,77.06051222,6.7329302
639,80.40951796,7.806046444
640,82.79364899,8.939762721
641,85.37153692,10.3313882
642,87.96065674,12.02640832
643,90.80374453,13.72202228
644,93.25189581,15.72825941
645,95.0436856,17.86441145
646,96.65582145,20.07370163
647,98.255504,22.74319651
648,99.1993823,25.51428314
649,99.77308121,28.41683473
650,100,31.6477705
651,99.55604064,34.93757349
652,99.04607403,39.00403199
653,97.46512309,42.9155741
654,95.90307843,46.42496161
655,93.90806182,51.32592744
656,91.41594287,55.2455743
657,88.78969118,59.79176589
658,85.39680771,64.41400651
659,81.79995571,68.13359998
660,78.12666237,72.58680613
661,74.32289234,76.59974087
662,70.16907752,80.55086353
663,65.2883541,84.76964862
664,61.39329582,88.55868059
665,57.28497732,90.7486129
666,52.86531733,93.20268762
667,48.19236645,95.07109568
668,44.65589794,97.37729835
669,40.85317696,98.4088966
670,37.14418023,99.72682415
671,33.48834683,100
672,30.38139964,99.27706705
673,27.54223281,98.26914654
674,24.58323985,96.88280172
675,22.32449298,95.2185336
676,19.86024557,93.90158557
677,17.70976448,90.56712003
678,15.4694045,88.43823518
679,13.60542672,86.15408667
680,12.07421442,83.39204568
681,10.84389639,80.41713207
682,9.756107411,77.08821742
683,8.295038365,74.74686226
684,7.404896856,70.92333687
685,6.544550257,68.30332805
686,5.833301487,65.66914132
687,5.243478167,61.98572416
688,4.726861321,59.29897344
689,4.279172768,57.17117436
690,3.890821107,53.72091232
691,3.613659932,50.95016385
692,3.206634037,48.86717083
693,2.976715897,46.51677616
694,2.814064693,44.50760815
695,2.523126317,42.67458187
696,2.176888926,40.63821174
697,2.000117679,38.99442647
698,1.908172057,37.31157997
699,1.71211837,35.63958519
700,1.639323224,34.05503801
701,0,33.0263008
702,0,31.79694066
703,0,30.64397294
704,0,29.72836257
705,0,28.44694508
706,0,27.49372322
707,0,26.92640692
708,0,26.25319254
709,0,25.28186376
710,0,24.93561861
711,0,24.46080587
712,0,24.17566528
713,0,23.64266764
714,0,23.55368341
715,0,23.26620381
716,0,23.08516108
717,0,22.73659488
718,0,22.60492403
719,0,22.23102771
720,0,22.12920278
721,0,22.05421377
722,0,21.76059158
723,0,21.81077166
724,0,21.50303654
725,0,21.42545801
726,0,20.97247083
727,0,20.83897505
728,0,20.7672634
729,0,20.35536597
730,0,20.02534254
731,0,19.81206385
732,0,19.72587126
733,0,19.24963718
734,0,18.97281813
735,0,18.60951532
736,0,18.25466422
737,0,17.88970244
738,0,17.59560407
739,0,17.25690701
740,0,16.81961504
741,0,16.36101711
742,0,15.90847161
743,0,15.39392254
744,0,15.03868785
745,0,14.70756829
746,0,14.29802411
747,0,13.84368933
748,0,13.37411531
749,0,12.99076433
750,0,12.59493293
751,0,12.00337826
752,0,11.43719432
753,0,11.04618299
754,0,10.80866913
755,0,10.39447995
756,0,9.872330458
757,0,9.416275566
758,0,8.912115134
759,0,8.638709777
760,0,8.050664445
761,0,7.824461115
762,0,7.51553228
763,0,7.233269336
764,0,6.997149739
765,0,6.65512277
766,0,6.479645918
767,0,6.311260954
768,0,6.107609518
769,0,5.922677037
770,0,5.675292064
771,0,5.649766817
772,0,5.525466611
773,0,5.338684983
774,0,5.134730397
775,0,4.988036885
776,0,4.716556297
777,0,4.637326942
778,0,4.43049714
779,0,4.330453911
780,0,4.27335655
781,0,4.169583161
782,0,3.949923745
783,0,3.847345789
784,0,3.713565281
785,0,3.588409878
786,0,3.589296623
787,0,3.453612337
788,0,3.411932731
789,0,3.370016652
790,0,3.324595256
791,0,3.371927137
792,0,3.245939837
793,0,3.11268216
794,0,2.927449617
795,0,2.89410597
796,0,2.824764032
797,0,2.798115531
798,0,2.660827298
799,0,2.615532819
800,0,2.570440825
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
830,0,0
831,0,0
832,0,0
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0,0
851,0,0
852,0,0
853,0,0
854,0,0
855,0,0
856,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
